Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Africa Eastern and Southern,AFE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.54391605,,,,,,,,,,23.75982289,23.71369697,25.46955665,23.42334844,25.10017053,25.01732793,23.9471499,22.85437254,24.55555869,24.10949249,25.29930976,,,
Africa Western and Central,AFW,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.90082935,23.56548611,,,,,,,
Caribbean small states,CSS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.50055732,22.69039344,22.44134261,22.27978061,21.8204828,25.00329081,22.94737067,24.83543385,29.52244022,27.0423939,25.48691882,25.9358938,25.76893698,26.41425658,27.71026281,28.03019419,27.79334449,26.68854411,27.97919054,,,
Central Europe and the Baltics,CEB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11228656,41.91590702,42.59292742,39.44840579,39.06176434,39.23944154,38.79875862,38.62052763,38.64431678,38.57560225,36.6900881,35.94798103,35.60181383,34.90896988,35.59911204,38.28495874,37.87911714,36.91193825,36.69824997,37.36285485,36.81441803,36.06180512,35.94176192,34.95708377,34.54697927,35.07626434,40.86020226,38.89495004,
Early-demographic dividend,EAR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.94435786,15.55876721,16.0443634,16.02400705,15.64413667,16.39015529,16.97321408,17.70309089,16.66014949,,,,,,,,,,,,,20.16591354,20.84167846,21.27235763,21.34246367,21.49241906,21.02164786,20.89892964,21.18492695,,,,
East Asia & Pacific,EAS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,22.98658371,24.48755735,25.62786748,28.32435149,28.39573619,28.85616523,30.00794383,30.53685496,31.80827385,31.78243245,33.08726975,33.25438233,33.43803341,33.68108341,35.5003943,35.84631014,34.52329142,33.97730085,34.18590238,36.83087108,38.0900884,39.43947698,38.87147965,43.96160042,41.37555956,40.51027152,39.09238354,38.79935768,37.912435,37.88000883,38.1345766,38.49744099,37.7909254,37.91238476,37.33876932,36.59014638,37.3694243,40.6862738,41.15592829,39.45952947,39.62355219,39.51240181,39.04760316,38.3565584,37.91144621,37.51776243,37.17816352,37.09411283,43.03408415,41.82178853,
Europe & Central Asia,ECS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,24.80121217,26.28964672,28.85823096,29.00327604,29.23518862,30.17131547,30.68792759,31.23792022,31.55675166,33.43471712,32.46620702,32.54556853,33.36168136,34.31479467,34.24304441,32.96007519,32.43688567,32.35675082,34.7839511,36.28806437,37.41654785,36.00927423,37.73838806,38.48341804,37.30011259,35.13147482,35.01430514,34.45888104,34.60850373,35.15193491,35.57053938,34.91418501,35.02041661,34.5615984,34.45272697,34.97528338,38.7209217,38.2303567,36.4096405,36.86640808,36.4219013,36.23482898,35.97924612,35.67195641,35.37496554,35.03890103,35.07979928,41.0950328,38.95619936,
Europe & Central Asia (excluding high income),ECA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.88996384,15.3548371,,,23.34382499,,,,,,,,,,25.53798596,33.35058993,28.89190613,25.37487428,25.87396894,25.94226382,27.30798077,29.0892631,29.68482184,29.95366114,29.18822749,30.24843543,33.48080479,29.98856783,
Europe & Central Asia (IDA & IBRD countries),TEC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.53559733,20.30901514,,,26.21674586,24.72961694,25.24166319,26.34571144,26.0870392,26.58845314,25.41554382,,,27.28797919,27.4068187,34.0065778,30.35872277,27.16849841,27.5333059,27.67213266,28.71338347,30.07591427,30.59956168,30.71182505,29.98388719,30.98588066,34.75144843,31.3901554,
European Union,EUU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,24.48118265,25.68497198,28.22818071,28.36039549,28.93736148,30.12659141,30.72868515,32.00166253,32.35088527,33.45854173,33.64324299,33.75385468,34.19521881,35.67015631,35.88849012,34.60562224,34.13949904,34.3682218,36.89746944,38.28826013,39.53232458,38.83034246,43.69875439,41.3782498,40.22620576,38.96662612,38.64661192,37.71476319,37.69235215,37.92268953,38.28215745,37.46528284,37.45127143,36.85773439,36.22074485,36.94869482,40.13774898,40.49626223,38.94533594,39.19201681,39.10155701,38.64532657,37.93389685,37.49378704,37.05459973,36.72108956,36.64945205,42.43676149,41.08938725,
Fragile and conflict affected situations,FCS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.96324972,,,15.05664467,15.07552017,,,,,,
High income,HIC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,19.28727021,19.76046064,20.56467895,22.52798496,22.85297678,22.89005005,23.23244534,23.33023235,24.42629989,24.59255462,25.62448495,25.79296487,25.19213427,25.62567274,26.4369972,25.94751279,25.13674229,24.76006811,25.01131105,28.69090032,28.48844469,28.58652398,26.682072,27.98613397,26.97074654,25.92174683,25.92819045,25.27863864,25.05069672,25.79149105,26.19490027,26.52996756,26.06938954,26.18705504,25.91511576,25.67040479,26.97856693,29.72713825,29.77257438,28.83790901,28.84411292,28.23152279,27.90297385,27.6314831,27.41364444,27.10223596,27.02563199,27.25197226,34.79543121,33.33870099,
IBRD only,IBD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.49078681,,14.1228295,13.76095792,14.18849352,14.29414082,13.8058765,14.35524391,12.84115934,13.76925974,,,
IDA total,IDA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.32096448,30.74847835,30.95626244,27.86266929,27.61889997,27.46978415,30.75330374,27.51345424,
Latin America & Caribbean (excluding high income),LAC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.06679963,31.66110387,31.77698491,28.24672129,27.98583538,27.75620062,31.07521337,27.45306133,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3484124,30.78251998,30.98803694,27.87878781,27.63956464,27.48772316,30.76012623,27.51715589,
Least developed countries: UN classification,LDC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.20237821,,14.78173925,15.97677694,16.37349461,14.74252397,13.91730411,14.35722597,12.50812464,13.69790354,,,
Low & middle income,LMY,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.926434,17.56681456,16.98380425,17.78720726,18.19646487,17.58119376,18.92018333,19.02722809,,17.4307116,18.2419439,18.54422362,17.85138993,17.45246671,,,,,,,
Middle East & North Africa,MEA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.67674572,25.79344335,23.12895227,24.0782933,24.41062564,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4415381,22.32696157,21.96031013,23.92876757,26.055583,23.35231425,24.28122333,24.65315227,,,,,,,,,,,,,
Middle income,MIC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,17.79831289,17.89633051,17.88262429,19.4705455,19.7324454,19.60298315,19.12358357,18.92108842,20.54416974,21.00472055,22.46313987,22.80273349,21.47035885,22.17480195,22.23061203,21.37433667,21.03032634,20.863127,21.77590732,23.09628736,22.13559705,21.73486875,20.98909095,20.78037553,20.20515611,19.47346275,18.84538755,18.24545188,17.99893565,19.44156686,19.90293031,20.43666188,20.17681158,20.49570546,20.29055566,20.53151378,22.30060955,25.00258278,25.45953225,24.70576404,23.36596442,22.43315063,22.1477488,22.01989327,22.11650872,21.89370337,21.89621993,22.29306214,31.78977078,30.51003461,24.25164308
Not classified,INX,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,18.93057989,19.42904228,20.18418918,22.11332019,22.43849046,22.49778198,22.8356958,23.03496802,24.01365863,24.03522032,25.52043083,25.47230888,24.83528809,25.22568237,26.033894,25.65895204,24.81330568,24.34868122,24.5251481,27.38727445,27.60076027,27.88732255,26.13968293,27.40177124,26.49858779,25.72702339,25.49003315,25.02855387,24.62573109,25.70683934,26.14313354,26.50899413,26.05688186,26.21060992,25.90469364,25.69184537,27.06344601,29.86916184,29.96600359,29.20704721,29.15955366,28.5899452,28.20328007,27.82904725,27.71720889,27.25275456,27.21148848,27.47244421,34.75679077,33.31920925,
Other small states,OSS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64230695,27.53230347,28.76645109,30.09931728,30.88401657,30.30747737,30.87932615,31.48363749,32.40872424,36.35342892,37.73378285,
Post-demographic dividend,PST,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,19.13174714,19.66136031,20.48279155,22.42326273,22.76535038,22.79699159,23.13980406,23.2825924,24.369385,24.42070664,25.4266257,25.60454474,25.00636258,25.39867713,26.22574194,25.78991667,24.97590284,24.63364676,24.90764561,27.97788784,28.22307988,28.52017645,26.48947711,27.65349682,26.53479677,25.73232445,25.71202206,25.10055401,24.68277965,25.37997207,25.78767872,26.19071544,25.78571088,25.95934267,25.67350939,25.47951325,26.77162578,29.5243227,29.58213632,28.96125652,28.95561695,28.30530589,27.97225664,27.66076339,27.47002611,27.18067775,27.09149333,27.31205124,35.02730376,33.53871074,
Pre-demographic dividend,PRE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,8.732911915,10.11237211,10.62936619,10.5053165,11.2699439,12.31444775,11.70247812,11.37603387,11.96334341,12.07989122,13.1462003,14.38548928,15.34055076,15.76721892,15.52526356,15.97622228,15.82134253,15.71336415,15.44423976,15.42919756,14.96168798,14.681061,14.48892972,15.40890846,15.15545322,15.45887164,15.40103784,15.20823994,15.62780221,15.12150478,14.71607463,14.80120174,14.90586693,14.98598292,16.97439896,16.68859718,16.21342134,14.54130117,15.81697711,16.17318085,14.60836835,14.88345175,14.93434228,15.18813367,15.0460138,,,,
South Asia (IDA & IBRD),TSA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,8.732911915,10.11237211,10.62936619,10.5053165,11.2699439,12.31444775,11.70247812,11.37603387,11.96334341,12.07989122,13.1462003,14.38548928,15.34055076,15.76721892,15.52526356,15.97622228,15.82134253,15.71336415,15.44423976,15.42919756,14.96168798,14.681061,14.48892972,15.40890846,15.15545322,15.45887164,15.40103784,15.20823994,15.62780221,15.12150478,14.71607463,14.80120174,14.90586693,14.98598292,16.97439896,16.68859718,16.21342134,14.54130117,15.81697711,16.17318085,14.60836835,14.88345175,14.93434228,15.18813367,15.0460138,,,,
Sub-Saharan Africa,SSF,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.63720995,,,,25.1484348,25.68800585,25.32171424,24.49367915,24.36191944,23.84456283,23.70805414,24.75520845,24.99581171,25.25073673,24.75930309,25.114116,24.8927337,24.7734007,25.93056079,28.58499761,28.46012553,27.5434997,27.60796424,27.21877612,26.97459414,26.95685165,26.79002895,26.4106451,26.28724157,26.92063819,33.6366567,31.97050208,
Afghanistan,AFG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.57817377,24.24325882,50.71929787,44.31783924,50.8630046,59.48477588,42.32925145,42.09368445,44.58929949,37.02256957,43.92276561,39.22010998,,,,,
Albania,ALB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89095601,21.07820307,25.58272024,30.0333025,,,,24.83187811,22.90137634,22.79392199,,,,,,,23.01110698,23.00759072,24.16077295,24.38266544,24.44617575,23.95672943,23.86758762,23.26681445,23.15065465,24.73256375,24.53633312,
Algeria,DZA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.652446,21.83001941,29.01577564,21.12295889,25.9032763,16.14544024,20.82556468,19.03264365,20.82301724,22.38553333,25.50050284,25.64917574,26.67132149,23.44983006,28.20923737,27.96735936,20.81883162,17.51166398,16.67113723,15.6076581,16.68495221,,,
Antigua and Barbuda,ATG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.32544045,11.20554093,11.80110992,14.28185612,14.90079242,15.51123069,15.16554764,15.01422186,15.09880054,16.7436857,16.83288838,16.9923529,19.67717064,19.83730299,16.87634164,,,,,,,,,,24.56978086,25.00839323,26.17991648,24.28253204,22.68778062,22.03648093,25.84053076,22.83397629,
Armenia,ARM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.95599885,18.14644052,17.1482193,17.04242538,21.13968517,23.86191799,22.99736235,22.56801632,21.37364216,22.6371818,23.98755805,25.07798135,25.71151816,22.62972499,22.07681376,21.75848057,26.58128778,24.9685295,
Aruba,ABW,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,18.05957752,18.46246487,18.14386535,21.27429654,23.64783798,23.620885,24.50170382,23.70169514,23.36493032,23.56095512,23.29335767,25.57493717,26.47248767,26.42434022,26.12710692,25.69381148,24.19740458,22.18423732,21.81618256,23.16617749,24.43706278,24.96932833,25.09242174,25.38590611,24.56325418,23.80552038,21.32713326,24.50197569,24.02885884,26.1781844,26.35706977,25.70463748,25.60569571,25.5544918,24.89913314,24.44705025,24.32256243,26.46663617,26.7037775,25.99490643,26.11703219,25.87715333,26.25169173,26.75485757,26.96746589,26.6077557,26.19407241,26.13994981,30.21045068,32.58488555,27.62683003
Austria,AUT,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,25.91540236,27.61209086,27.90387549,31.10847724,31.61915691,31.41366145,33.8517494,33.32242332,33.47394154,34.56544371,34.99663509,35.41600129,35.70513024,35.57299535,36.27470207,36.85558376,37.16994187,35.75346368,35.59127017,36.04260989,36.69714892,38.75647183,38.67491633,48.71840155,48.73865514,47.52280264,47.25099659,47.10873523,46.26378844,46.61558223,45.97290619,46.03612849,48.60700877,45.91237872,45.18809616,43.97791491,44.57424382,47.84835318,46.42680971,45.50768704,46.14504855,46.62162229,47.50118769,46.268451,44.99678489,44.32988711,43.72471037,43.55551905,50.57465117,50.0833898,
Azerbaijan,AZE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.19765145,19.82696598,15.80794115,16.22137226,18.76784863,19.00954147,,,,,,,,,18.50776835,23.07880286,20.87248322,18.47836105,22.18538389,20.92554398,22.10098942,24.78870908,27.19593812,27.95873058,21.4022624,24.28433798,33.93147657,27.1444135,
"Bahamas, The",BHS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.61086545,17.46293987,18.08298488,17.43208279,17.13715864,17.36949548,18.25713494,11.23879565,10.70954835,10.32943035,10.25943265,10.42339168,10.38940859,11.26256893,11.27845712,11.35769911,11.66354717,11.86754238,12.77773133,14.24334499,15.3934155,16.55929666,16.35497072,16.37461386,16.03300586,16.29570631,18.08513034,20.05009855,17.61199184,18.78278083,27.45355855,25.75324888,24.05468353
Bahrain,BHR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,21.38848113,21.99555181,26.40064196,29.65679294,29.02281239,30.63141796,36.50779821,27.5050986,27.35435673,27.74833069,27.11896378,25.33848015,26.71294223,26.69155628,26.04375532,24.28844341,22.97432868,23.49516091,24.86344673,24.98895461,20.74450134,21.7389372,24.13255858,21.80047213,20.1761163,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.852792471,7.887123728,7.836050278,7.604976598,8.14262834,8.334937302,8.662793141,9.428781171,9.871583603,9.266251067,9.843884578,9.638538733,9.507119611,9.504436491,9.00588487,7.862768135,7.639874039,7.49414587,8.272315036,8.148320246,8.324251342,
Barbados,BRB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.98426546,25.79474525,28.10381316,26.89646536,29.25723749,30.8969269,33.98897682,34.3437725,32.27979303,35.48794543,35.45341499,33.37171678,35.14969806,33.73176295,,,,,,
Belarus,BLR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.63043478,36.36548223,29.94098803,28.74171149,27.72345561,27.21440449,25.90434388,27.05876677,25.3401651,26.8710549,24.67838383,28.212817,29.26987626,30.25076267,32.41348478,34.65778225,33.95036114,31.77383626,30.20748043,25.44929942,27.62242276,28.25469648,27.41049205,28.1104398,29.4170538,29.32166086,28.16371144,28.58836922,29.92813968,27.8747723,
Belgium,BEL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.57281113,45.93762294,44.69738043,44.42120712,43.81282304,42.63485251,43.03718503,41.44360652,42.55644199,40.89893629,43.53091367,40.59341568,40.29353449,42.10135181,44.39872336,43.57957163,44.84110075,45.91315796,45.54207392,45.17198743,41.59458068,41.00677238,39.95552411,39.89309441,39.43843458,44.02724094,41.25477231,
Belize,BLZ,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58323541,12.67026542,13.60734938,14.73096476,15.92536583,14.16309698,14.14333337,14.51115428,14.2948456,14.6077395,13.1028521,14.4710172,14.20234225,16.26664498,19.29297985,18.68761746,19.59162728,18.01659156,18.29877903,19.89383301,19.83312583,20.04316575,18.49357262,18.98882807,19.55937856,20.60159529,21.2621657,22.33749349,,,,,
Benin,BEN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
